x_ft,y_ft,Kxx,Kxy,Kyy
9.916680591365906876e+05,2.030085211180055630e+05,3.556027164751166637e-05,7.552784876444897989e-05,1.604165456195171544e-04
9.920046631352403201e+05,2.038224956502291316e+05,5.383427254306872309e-04,1.446135335188321195e-03,3.884713787127227688e-03
9.920317645772796823e+05,2.041007895922308671e+05,8.510830303343895782e-05,5.396075146453433759e-04,3.421243985411406147e-03
9.920759526569206500e+05,2.040857430993157031e+05,1.108908173904765834e-04,6.814886484814717052e-04,4.188144599689715836e-03
9.920889627059702761e+05,2.044383040995895572e+05,2.547005105052736447e-04,2.255925173034975442e-03,1.998110791469148023e-02
9.921059923103332985e+05,2.046906712412984052e+05,9.829197979469510944e-05,-8.161810036108472144e-04,6.777271472673728793e-03
9.916477367814234458e+05,2.055338282628879824e+05,1.168150669412046806e-03,-1.601375799273208967e-03,2.195268570781732428e-03
9.920061364980881335e+05,2.051242275644812034e+05,7.888666068110279043e-04,-1.600720800179245918e-03,3.248086632142464531e-03
9.915973920672233216e+05,2.055132326630562311e+05,1.623546745336170024e-04,-2.255998367765114096e-04,3.134821125402846727e-04
9.912689911066495115e+05,2.067770248955076095e+05,2.205756245470043991e-04,-1.138973558260141178e-03,5.881251698051168618e-03
9.914611073850227986e+05,2.081867868276036170e+05,1.176295857960160327e-03,2.075270105913959180e-03,3.661277886303668152e-03
9.917515560257036705e+05,2.087115059313107049e+05,2.535179735980114344e-04,9.137397145942564901e-04,3.293337565685489684e-03
9.916864504059840692e+05,2.087277659910609073e+05,1.793209411038957518e-04,8.097867290011108356e-04,3.656876561262214966e-03
9.918521161564677022e+05,2.090631394660024962e+05,2.866419351451524920e-05,1.529419308388835642e-04,8.160436886836102679e-04
9.917477946797555778e+05,2.096601578965043882e+05,1.027610785857381578e-05,4.959715813725990545e-05,2.393783842235539579e-04
9.919142606309421826e+05,2.099869604964919563e+05,9.432743882432405302e-05,2.304235015383098242e-04,5.628795896818515956e-04
9.919713588630015729e+05,2.100456514377094572e+05,6.743484504369141874e-02,-2.569962298950112176e-02,3.935177811959852251e-02
9.919922028306749417e+05,2.103189957805697049e+05,1.163793724664621918e-03,-3.405960165057873813e-04,5.998511152040654579e-04
9.921179187989726197e+05,2.102438775529120758e+05,2.692748890367684111e-03,6.630316684861212910e-04,8.901960656421516530e-04
9.922481882299232529e+05,2.105317959135776618e+05,2.869300689564877830e-03,5.540592085115406476e-03,1.069883012445753574e-02
9.922078154210289940e+05,2.105320855625245895e+05,6.079042446935737113e-04,1.146428148185558559e-03,2.162014018531268830e-03
9.920627201267626369e+05,2.104630397036788054e+05,1.340339728805164726e-04,2.983489729181250079e-04,2.547822363705511389e-03
9.930708060197073501e+05,2.117188142750165716e+05,3.258133389956574533e-02,-1.296306829703214140e-02,1.254307133768031365e-02
9.931283234046890866e+05,2.118049985242396942e+05,2.980485595934012372e-03,4.689695904190428928e-03,7.379082020655879266e-03
9.933787426400685217e+05,2.125232769867652096e+05,1.582345079450041119e-06,2.536359886925597733e-06,4.065561652481717697e-06
9.925408411385352956e+05,2.112183731372761540e+05,1.750403339570063405e-05,2.227882682146322012e-05,2.835610018103953779e-05
9.928070877217475791e+05,2.112846421986477508e+05,1.442495968087087021e-04,1.958395227129929050e-04,2.658802485757618306e-04
9.929360182955628261e+05,2.116021237111555529e+05,8.835153316337542853e-04,1.350202094242629759e-03,2.063400181099398455e-03
9.930029810122908093e+05,2.117072763920885918e+05,7.076889861262695980e-03,1.201321401241589766e-02,2.039275921165118258e-02
9.930234566960580414e+05,2.117439532488143304e+05,1.613326447719863263e-02,-2.580565700342809295e-03,8.590928246885979822e-03
9.930059467578392942e+05,2.116559031336388434e+05,2.918680376786818645e-02,-1.766205310860543415e-02,1.068798497061275096e-02
9.940227372328975471e+05,2.131853025576981308e+05,1.721085505542000208e-03,2.486261325130675014e-03,3.591625957534212710e-03
9.941574510071292752e+05,2.133676936138866586e+05,2.870591541964777338e-04,4.073321069361203277e-04,5.779974019830610033e-04
9.943788490523957880e+05,2.136928969506433641e+05,6.093060119301050128e-04,9.429278566161279455e-04,1.459222337173783504e-03
9.944661197258447064e+05,2.138510518241019745e+05,5.012099277234695165e-04,8.147902393943725133e-04,1.324561022220253990e-03
9.945980147752383491e+05,2.140473820613640710e+05,1.017891304335452390e-03,1.578736791335339342e-03,2.448601187278061884e-03
9.948373249932781328e+05,2.143631970194584574e+05,1.014251241607046303e-03,1.137322290872046790e-03,1.275327000107913389e-03
9.949104317560109776e+05,2.144515953529474500e+05,2.214142226513843542e-04,2.302266059803527985e-04,2.393897260371009178e-04
9.949394202457522042e+05,2.145765514863871504e+05,2.666275689019004355e-04,2.935238456506302114e-04,3.231333065832897047e-04
9.952367240577477496e+05,2.148655661660625774e+05,1.969073485968533647e-03,3.481040492804923087e-03,6.153982062577618983e-03
9.951395337577336468e+05,2.147131800363198854e+05,5.718670294627240273e-04,7.707469046552479532e-04,1.038791817730362220e-03
9.965186898030823795e+05,2.166274828530705418e+05,4.492485476742795469e-03,5.191055508778147191e-03,5.998251398856714600e-03
9.958915393988381838e+05,2.161204304120319139e+05,2.272626723242289709e-04,3.728569190725536538e-04,6.117251050446941094e-04
9.959690634577815654e+05,2.160357835884997330e+05,1.409834877738386531e-03,1.107932855678941172e-03,8.706801286275704871e-04
9.961651117080054246e+05,2.162675362630047312e+05,2.530433047471448331e-04,2.294045584169201004e-04,2.079740915297058367e-04
9.962635830977337901e+05,2.163302841617398371e+05,1.200748125313080947e-04,1.182841513347930666e-04,1.165201940527223933e-04
9.963954134655569214e+05,2.167545135447212961e+05,2.321930655482224804e-04,2.592119953791356918e-04,2.893749578170701350e-04
9.971000327609495725e+05,2.173492252403491293e+05,1.377720544877789619e-03,1.843230163161073583e-03,2.466027996039046356e-03
9.980091321447677910e+05,2.186987461942611844e+05,8.671514848510206933e-04,1.385748021956848897e-03,2.214489179693018752e-03
9.980522972366884351e+05,2.188198224565370183e+05,1.087144157467388478e-03,1.625262291890964238e-03,2.429739882515908646e-03
9.981673078006586293e+05,2.189600624125284958e+05,9.588589609185545117e-04,1.512412339218130236e-03,2.385534449850699144e-03
9.982802724763934966e+05,2.193216046990409959e+05,4.981505838726517713e-04,8.346515879042811946e-04,1.398459212424067385e-03
9.983036684738583863e+05,2.191933750882779423e+05,1.269908226376908252e-03,2.195080490354005525e-03,3.794272892364655703e-03
9.983649043106525205e+05,2.192779180202889838e+05,6.470013647888351194e-04,1.037839334160969764e-03,1.664773124370806873e-03
9.985758876961027272e+05,2.196138773402633669e+05,5.998847197120861161e-03,8.667961519559369554e-03,1.252466589591117591e-02
9.985342592039901065e+05,2.196135105075139727e+05,2.631182133207274343e-03,3.655755402344747045e-03,5.079293977069580975e-03
9.987699423417809885e+05,2.198849822935615666e+05,1.431965810713304319e-03,2.008136077207106369e-03,2.816136023926425844e-03
9.989349513724744320e+05,2.201113799016191915e+05,4.110980581696237375e-03,5.667702893674120106e-03,7.813915792739583449e-03
9.991164179324082797e+05,2.204064979193517938e+05,2.151727494434525203e-04,2.150736040640862192e-04,2.149745043680433075e-04
9.989575201719886390e+05,2.203628977315687807e+05,-5.623371953768067918e-19,2.811685976884033959e-19,0.000000000000000000e+00
9.992396894700886915e+05,2.204916822238491732e+05,4.375879660737456989e-03,4.274236164223886060e-03,4.174953655942281738e-03
9.994548782515537459e+05,2.207240568345959764e+05,7.895591310733765522e-03,9.142098541359810690e-03,1.058539664107386279e-02
9.995977056759981206e+05,2.209156710870002862e+05,1.668914582246714459e-03,2.385229928995947005e-03,3.408995208441989097e-03
1.000069302736516460e+06,2.224905868220502161e+05,1.548642255489698276e-04,-5.744001074670245129e-04,2.130482248489337562e-03
9.997924855662133778e+05,2.212561110238591500e+05,5.196858986864895738e-03,7.471790662847793002e-03,1.074257659300056553e-02
9.998085924833595054e+05,2.232349275681155850e+05,1.010738299176661375e-04,-3.136025010462844425e-04,9.730167417480576654e-04
9.999362278449551668e+05,2.232220210577319085e+05,5.695242042124465853e-05,-1.685287138806949652e-04,4.986957041019197349e-04
9.997394244731736835e+05,2.239654679399505258e+05,3.976257677816234370e-05,-4.457569539350778542e-04,4.997142491293596507e-03
1.000764536038961611e+06,2.253075209027958917e+05,5.183797196010382809e-04,3.980789177441647407e-04,3.056964205203217388e-04
1.001034456304836785e+06,2.256472946501336992e+05,5.470268874158400749e-04,8.104314719112729916e-04,1.200670727113611544e-03
1.001202861748650786e+06,2.259837766012841603e+05,1.327754414965547601e-03,2.249073845492919471e-03,3.809690335401039966e-03
1.002202249252272188e+06,2.277632972683598346e+05,1.043553356262935834e-03,1.013154010412710025e-03,9.836402160511307970e-04
1.002770861220160150e+06,2.282399422999077360e+05,3.379522104671090627e-03,2.661028489228994733e-03,2.095288150564561525e-03
1.003236460407873034e+06,2.286499019579968299e+05,3.343101891591729064e-04,2.525303220868021581e-04,1.907556683619381402e-04
1.003853049569209572e+06,2.296455777615896368e+05,1.023747313811367181e-06,8.221682018349302180e-06,6.602806600702181429e-05
9.860273919302853756e+05,1.977076000002579240e+05,8.668342610411519395e-04,1.330196227050814634e-04,2.041246039738870091e-05
1.003263690464176703e+06,2.309934325551115617e+05,3.863147287646136662e-04,-1.015965458009099364e-03,2.671877966362920694e-03
1.003568958257174585e+06,2.312107525822895404e+05,2.885458272716771508e-03,-1.414852503320736298e-03,6.937572534251808297e-04
1.003532992625669693e+06,2.316526741655054211e+05,5.160576883406662544e-04,-3.100366693766031401e-03,1.862635486881525013e-02
1.003816531976522179e+06,2.297159030814991856e+05,2.278445292040073597e-05,3.204349513011187458e-04,4.506518474420515181e-03
1.003877184877222637e+06,2.297450593521835108e+05,6.227076704030795941e-08,1.197182811616492982e-06,2.301636470130899269e-05
1.003798885899005109e+06,2.298526711478670477e+05,7.998513693432609547e-06,-1.234418650134476837e-04,1.905090698351833301e-03
1.003673606042961823e+06,2.307286832908856450e+05,3.401558746819811668e-05,9.453144160000417559e-04,2.627087790069665071e-02
1.003386749609117513e+06,2.309739263079206576e+05,0.000000000000000000e+00,4.129542624928640783e-19,8.259085249857281566e-19
1.003319985840522684e+06,2.309314376538477372e+05,0.000000000000000000e+00,0.000000000000000000e+00,6.099932155698586552e-19
1.003340820453186869e+06,2.310533426674336079e+05,8.473913366988004511e-05,-3.028947570034404594e-04,1.082678449104601277e-03
1.003442128675933578e+06,2.313109342351884407e+05,4.310874156796249725e-04,-1.485346090470094109e-04,1.366102718517839580e-04
1.003551826860261848e+06,2.312802256258389389e+05,1.898775980122149572e-03,-8.571744721856639848e-04,3.869588005423919971e-04
1.003606311626236420e+06,2.312449163674970623e+05,5.528237264669707239e-03,-4.653112226760170583e-03,1.077756730368712064e-02
1.003639843081532163e+06,2.312311078200722695e+05,3.081997597477005926e-02,-1.725750162416543609e-02,9.663257445491721387e-03
1.003640352668848704e+06,2.311682303571728698e+05,2.769695110771607655e-02,-1.422670415146746331e-02,7.307631451065937402e-03
1.003670878926642123e+06,2.311881109932908730e+05,1.642921143954221685e-03,-7.272979414148205909e-03,3.219645066549675638e-02
1.003660629817476496e+06,2.312160432465612830e+05,1.957561403026244345e-02,-1.431624270541035325e-02,2.393372680256838567e-02
1.003670776567216730e+06,2.311611569651212776e+05,1.586261279177569525e-02,-1.101859895923935732e-02,2.005798409589250667e-02
1.003740543009822257e+06,2.311853838301349897e+05,2.823907945688630336e-03,-1.604728969426271823e-03,9.119118309955866371e-04
1.003741521436071256e+06,2.311373609449168434e+05,5.540020918222915772e-03,-3.001786878075640187e-03,1.626478418474543641e-03
1.003806974163528881e+06,2.311207693664205726e+05,7.371303793275380337e-03,-3.923494840970234016e-03,2.088343147811023721e-03
1.003795096294873394e+06,2.310741645658806665e+05,7.725372592977522435e-03,-4.468315152395538510e-03,2.584450142803054393e-03
1.003887472041280009e+06,2.310723999302084849e+05,3.962551222757903190e-03,-2.122163933398886655e-03,1.136535405360272841e-03
1.004529713146131020e+06,2.307265715907634585e+05,3.230859486622304072e-02,-1.806947723776898898e-02,1.010585601132396247e-02
1.003765479723286815e+06,2.302674752759753610e+05,5.920654819698383518e-05,-2.307182966060947833e-04,8.990717076042897089e-04
1.003708017872644239e+06,2.303736510070110089e+05,8.821295574974604380e-05,-3.453540320437435544e-04,1.352062250212202098e-03
1.003656528870325303e+06,2.306055141926574579e+05,1.150915866376814659e-05,-2.256910308254221891e-04,4.425731096695548726e-03
1.003654651057909126e+06,2.306614693071462971e+05,3.034833265144868161e-07,5.904163384271834871e-05,1.148634610953241930e-02
1.003651841764111537e+06,2.306981902537476562e+05,1.926517789272432039e-05,5.343688392934909520e-04,1.482208251581801015e-02
1.003636954586201231e+06,2.312778938204756123e+05,1.648253928226603405e-04,-9.010425481311627564e-04,4.925683231443697685e-03
1.003650142505169031e+06,2.314233221179235843e+05,2.892899124089466558e-04,-1.365680509177405943e-03,6.447107808275511290e-03
1.003536479489975027e+06,2.314596368000543152e+05,9.772044786391127368e-05,-6.828148268548581406e-04,4.771121069994744071e-03
1.003637598284566891e+06,2.315962878589406901e+05,3.063483261727665050e-05,-2.505475264461239429e-04,2.049107425932840745e-03
1.003567298804335296e+06,2.317722697395513824e+05,1.221684509493885587e-02,7.884637134637502431e-03,2.266648280170900295e-02
1.003504269920253428e+06,2.317239943317025609e+05,3.091733609177545368e-03,3.570702318921104620e-04,1.151329773409494849e-02
1.002856303055860917e+06,2.326827609663192125e+05,3.184840581312014672e-04,-4.310029823286788946e-04,5.832743147843495735e-04
1.003151250569139840e+06,2.325666180892428383e+05,9.771613965399183512e-04,-3.176283770924510984e-04,2.453042373306092531e-03
1.002607986075265915e+06,2.331674230351246661e+05,9.504699353844130562e-04,-1.511655795078424092e-03,2.404182560356295587e-03
1.002684092965898337e+06,2.330033230376279389e+05,2.434480761522451043e-04,-3.361292736410977436e-04,4.640943990365974580e-04
9.919614731743934099e+05,2.310718557776246744e+05,8.500231166960819592e-05,2.860442669201802412e-04,9.625776173703492295e-04
9.921848288000033936e+05,2.309581095608510077e+05,1.253768866700601147e-04,8.757100171535832985e-05,6.116502447227049779e-05
1.002590813409606460e+06,2.333057464042544016e+05,2.520973401675062273e-02,6.428657913583005201e-03,1.920630987313353202e-02
1.002487293440285022e+06,2.337170734125640593e+05,2.161505356411254982e-04,-4.511231974073321230e-04,9.415296549480020594e-04
1.002202286071971757e+06,2.339689477694696689e+05,7.959541024502986815e-05,-3.193765247473727377e-04,1.281498069369878170e-03
1.002381949200803530e+06,2.339059535630014725e+05,1.385933840720155982e-04,-4.650913002801521936e-04,1.560752117026626340e-03
1.002341392755476758e+06,2.341224651907862280e+05,2.224909001182038149e-05,-9.468731023933907082e-05,4.029686929037367424e-04
1.002242389152783202e+06,2.348481498526776850e+05,1.414675324163890416e-05,9.109921167682913064e-05,5.866410635984396077e-04
1.002112238135736552e+06,2.346946543445141288e+05,3.227181919045490780e-05,9.810663509244187846e-05,2.982450971344164921e-04
1.002332282717462396e+06,2.348820458560041152e+05,3.220317700167110589e-04,2.003885993569696523e-03,1.246945006393758437e-02
1.001583006171469227e+06,2.361878474847723846e+05,6.957446632555190679e-04,-2.769522161243717770e-04,3.136732151422216277e-04
1.002304262421999942e+06,2.359284013337998767e+05,4.065817158056973107e-03,3.456456910311841210e-03,6.988406436621849745e-03
9.960294037894583307e+05,2.385152537229473237e+05,1.514747167102575582e-03,1.935628438040170761e-03,2.473454007058138726e-03
9.961651562394069042e+05,2.383901765070306719e+05,4.176196967176442850e-04,2.280183121176154151e-04,1.244968833357462462e-04
9.961732972218134673e+05,2.387073808037101116e+05,8.264217580166411357e-04,5.320891632708884888e-05,2.531949352962746622e-04
9.923870529102701694e+05,2.316581318328073830e+05,7.034211109721310608e-05,1.270247996897933300e-04,2.293832170310194268e-04
9.925331988646583632e+05,2.321740261094546877e+05,1.313673038456492071e-04,7.405050187122171249e-06,1.349480707344894424e-04
1.002062241732194670e+06,2.351248740516305261e+05,6.848188057604801633e-04,-1.042475738306182151e-04,1.586924389072808179e-05
1.002031248428069288e+06,2.350333349620883819e+05,1.370294700743123395e-04,-1.462911719666373810e-04,1.561788641798457467e-04
1.001988450940030976e+06,2.351642293309649976e+05,4.584506185433255901e-03,4.893501716453810095e-03,5.223323533737005316e-03
1.001945657271546777e+06,2.351892415244903241e+05,5.952502979654813575e-04,2.379721645632909121e-03,9.513771148119951060e-03
1.002274916941094096e+06,2.358021751000811055e+05,8.828593227352011380e-03,-6.515291578761972686e-03,1.626604135617052208e-02
9.971851725503357593e+05,2.401568856542829308e+05,3.430598173541384694e-04,-1.300359211908859935e-04,7.467281539785139638e-04
9.973035818475628039e+05,2.404392602342399769e+05,8.295766980627454663e-04,1.912627385278289384e-04,2.740582521680070540e-04
9.975972666150932200e+05,2.408853929340663599e+05,2.390873666438022779e-03,-1.967856935809396098e-04,6.079268256016436001e-03
1.002396017319115810e+06,2.358797050944120856e+05,1.423628168028688481e-04,1.768124583878624744e-03,2.195983905295249144e-02
9.977287599887200631e+05,2.410766341748866544e+05,5.910621927272606373e-04,-5.233096148721780755e-05,1.581097217228632059e-03
1.002454514425266534e+06,2.359181847073066747e+05,5.673490451076211583e-02,2.338312917558634657e-02,9.637290037889106528e-03
1.002418035730915144e+06,2.359073321956526488e+05,2.755328026868352972e-02,9.385534134396029959e-03,3.197015024306642736e-03
1.002467070521378308e+06,2.357713212696472183e+05,7.154239839531681981e-06,9.366582880784111585e-05,1.226306034329721715e-03
1.002438323197137215e+06,2.359109503908126790e+05,4.047278874342650351e-02,1.876997837782768547e-02,1.113385909668398455e-01
1.002388015162744559e+06,2.359242627101481194e+05,8.646243430508066333e-03,1.182699607165076626e-03,2.832882718769682423e-02
1.002420096789091825e+06,2.359252354102171666e+05,5.100425657562340093e-02,1.221366915124283848e-04,2.924730682327350967e-07
1.002463912108021090e+06,2.362465999524723156e+05,1.144736664380533565e-04,1.294416973653620241e-03,1.463668766641007188e-02
1.002457279779685196e+06,2.372022410923195712e+05,8.139958949609536819e-06,-2.804059924214626727e-04,9.659449276416442326e-03
9.964716284353114897e+05,2.393304989514801418e+05,6.429155622416708434e-04,-1.339572370837047079e-03,5.067546540331977975e-03
1.002473445478766109e+06,2.369484487535653752e+05,5.546222097513777733e-07,4.296558939130808375e-05,3.328467268863986948e-03
1.002527642561443499e+06,2.370298373275549966e+05,3.575373262854058974e-07,2.330094260938823570e-05,1.518537748566717869e-03
1.002533927388562588e+06,2.371565641631038743e+05,4.683026630943999722e-06,-1.221879781503032686e-04,3.188088213252254777e-03
1.002524742622269667e+06,2.372438127618334256e+05,7.195878227942238334e-05,-8.068605355306604629e-04,9.047178164700454134e-03
1.002469027608838747e+06,2.373040106504409341e+05,1.228483452459235112e-04,-9.128966037299249487e-04,6.783813061814815935e-03
1.002529189549002214e+06,2.372910191429271945e+05,1.233424540314863706e-04,-9.167087865181081487e-04,6.813185337345243134e-03
1.002514811335489037e+06,2.375649307985648338e+05,5.285577699097379341e-05,-3.110443527113217503e-04,1.830426017010911358e-03
1.002458575293639209e+06,2.378984116169782355e+05,1.149557216529869912e-02,-5.882270364030136971e-03,1.653339793591466350e-02
1.002374988140416215e+06,2.396461393545702740e+05,1.366249272365713835e-06,-5.853012704974002209e-05,2.507430995023949248e-03
1.002384515405024053e+06,2.402688123699923162e+05,1.007166714364401015e-06,-1.259173745356478748e-05,1.574236418243472641e-04
9.966867845293652499e+05,2.398431293097391317e+05,1.359687575173517261e-04,1.678353371532233576e-04,2.071703890781041637e-04
9.968593961188127287e+05,2.397893290090656956e+05,1.561798034452332464e-04,1.814758256282149448e-04,2.108689764037953147e-04
9.929188587944068713e+05,2.328469140617812227e+05,2.704820528532763378e-04,-4.652823899449432194e-04,1.186300650243974058e-03
9.929050290076074889e+05,2.330124495942878129e+05,2.411210445929489734e-04,5.879346474694429952e-04,1.433583494458394794e-03
9.931468605389249278e+05,2.333643408506163687e+05,3.660256048497793316e-04,6.222913982499274702e-05,2.381062420482317726e-04
9.934429146345901536e+05,2.335215599776392919e+05,1.091440895149663713e-02,-6.383732941945337303e-03,5.466351687480140026e-03
9.934155298372315010e+05,2.335401782349290734e+05,1.045855468721285653e-01,-5.196256646354056874e-02,2.983339480445363484e-02
9.932986987401834922e+05,2.335699818037664227e+05,1.952884209841253857e-04,-2.408535956519796642e-05,3.129548999909162097e-04
9.933772131067800801e+05,2.338829120016274683e+05,1.203508837320615673e-04,2.102855868486206035e-06,2.597858795591137006e-04
9.935126880314137088e+05,2.340708478154356126e+05,3.594048495599328364e-04,-2.832038913887285488e-05,4.462985610240835553e-04
9.939445936916804640e+05,2.347505852898455923e+05,1.098337675549377571e-04,2.003453023279823852e-04,3.654453549070316555e-04
9.967213564058314078e+05,2.395566450898634503e+05,4.980704119724554512e-05,9.814055688165035016e-05,1.933776565224496608e-04
9.964734193491360638e+05,2.396836977606367436e+05,4.601456331254517304e-05,9.195342097842035538e-05,1.837555552185225706e-04
9.989590085287608672e+05,2.447872021108242625e+05,1.352564865807921995e-04,2.272090478660624313e-04,4.228517618590097111e-04
1.002331227203253424e+06,2.409803432702554564e+05,3.756808650688002113e-04,-3.725593510803961329e-03,3.694637735995062039e-02
1.002325013491733116e+06,2.411179765213078936e+05,2.042631802198258007e-07,-2.131971596312170569e-06,2.225218897791553366e-05
1.002242465571381385e+06,2.417661022351037536e+05,1.890132375818180438e-05,-1.985633158534540850e-04,2.085959211489176943e-03
9.934941811723323772e+05,2.136683557897460414e+05,1.616191580746580061e-03,3.031695843942528324e-03,5.686936994148086844e-03
9.935268388726739213e+05,2.134174464795191307e+05,2.113361413510263156e-03,4.515343939869746921e-03,1.035285561027487859e-02
9.935214587622605031e+05,2.135662684185526159e+05,3.272441508961545283e-03,4.001514057263708818e-03,4.893017860404859712e-03
9.933576705616184045e+05,2.134871385894780688e+05,1.364604709136088122e-03,2.552829333640800266e-03,4.775696260657573064e-03
9.932039731178439688e+05,2.136219135219441378e+05,4.928379023155143911e-04,4.944850881208247848e-04,5.660641172645700363e-04
9.933565930876320926e+05,2.135847017718640273e+05,3.061174497905499656e-03,3.512883634881801276e-03,4.274044239818274894e-03
9.933019296804792248e+05,2.137753075307875988e+05,2.965340699327897143e-03,5.309753770138367530e-03,9.507671447631210401e-03
9.933715029424279928e+05,2.134193496240360837e+05,1.125768224136288170e-03,2.076529322131361651e-03,3.830250253314411001e-03
9.934975987176506314e+05,2.133319533066580771e+05,4.267544554861206095e-04,8.086964249307369975e-04,1.532473532000475482e-03
9.924809028568610083e+05,2.119029014209369489e+05,6.114370540146760538e-05,2.344623940292451917e-04,8.990723387301543862e-04
9.924376072475452675e+05,2.119003224226188613e+05,8.970635842717656686e-08,-1.144669707674530684e-05,1.460619695904360636e-03
9.924332400995946955e+05,2.117700549116930924e+05,2.239722783634958986e-03,9.583017397555169329e-05,2.115649988440034511e-03
9.926210759054956725e+05,2.120713999145773123e+05,3.118342992613222162e-02,-4.501311618283009887e-03,2.375466849060334576e-02
9.925851408514854265e+05,2.120929442533172842e+05,6.686608554156761586e-02,-3.324338695876422056e-02,4.495515290103317685e-02
9.925374147698383313e+05,2.121250229867080634e+05,1.110484911503264137e-02,5.601114107323427842e-03,1.583061373475685985e-02
9.927033200933798216e+05,2.122577088931442122e+05,1.258584148963560762e-03,9.756048572744403791e-04,1.270481785824286673e-03
9.927674530673177214e+05,2.121427417623166693e+05,1.725207294430537545e-03,3.912429300846414874e-03,8.988275134327834009e-03
9.926160696503388463e+05,2.122200827385787852e+05,2.454371652732113048e-03,2.838115843456105302e-03,4.061832076126577727e-03
9.927373914791633142e+05,2.123692876773949829e+05,9.427001101604363118e-05,1.733234177693387024e-04,3.186698168745529663e-04
9.929232549051193055e+05,2.122970326667813933e+05,1.741346172982956742e-04,3.247006692416610357e-04,6.054541379637239486e-04
9.927383417630027980e+05,2.126700555750066997e+05,1.743946353943591140e-04,-1.571255619655082371e-04,3.584173508477819054e-04
9.930233812834606506e+05,2.124812921698193240e+05,8.642330307844353621e-05,1.597812120167142508e-04,2.954068498210191216e-04
9.928249596140378853e+05,2.128927896488186088e+05,3.800135527316057197e-04,-4.419252809847589196e-05,3.126360835569268193e-04
9.931220960969529115e+05,2.127151085913523275e+05,1.795208046263688587e-05,3.250172793759003388e-05,5.884344831941320153e-05
9.929614159355970332e+05,2.130631264232455869e+05,8.895826356192153370e-04,-2.407334064319463670e-04,9.260563363388961584e-04
9.931302501840447076e+05,2.129774422776690626e+05,1.172731901195167570e-02,-5.799907071381118877e-03,3.646459817912422151e-03
9.931674950087753823e+05,2.130964418061947799e+05,3.632516521248304632e-03,3.461546723677107629e-03,4.017850073789566365e-03
9.931098827710406622e+05,2.132745280428049155e+05,1.196672031980977298e-03,1.930588805952637753e-03,7.469582256949792824e-03
9.934011277946019545e+05,2.130855253948929603e+05,1.483277251475893571e-03,1.175683912458316003e-03,1.361167911178138732e-03
9.931061667730812915e+05,2.131968351570192317e+05,1.518498627995415289e-03,3.695962231062896366e-03,9.476651768486683142e-03
9.932504026062062476e+05,2.131163931934943248e+05,7.922808278666938417e-03,8.282994794919024822e-03,9.683262110812468348e-03
9.931946878006224288e+05,2.132213761343246733e+05,7.187770469577063441e-03,-6.497318163399033210e-03,1.511309634479928062e-02
9.922492959706234979e+05,2.242007756048488664e+05,9.262938814197570699e-06,-7.896617960055660074e-06,6.731834945460082562e-06
9.921939136824099114e+05,2.236654343740574550e+05,3.872651070315540058e-06,5.455103618973096728e-05,7.684181960475133886e-04
9.920532062815581448e+05,2.236477330460580124e+05,5.988105833070200167e-05,-1.528954406575149861e-04,3.903908251713367043e-04
9.920784297941707773e+05,2.240773748581666732e+05,1.389548778440495114e-04,-3.875452040861674437e-04,1.080863713030285689e-03
9.919371387163895415e+05,2.239083135606216965e+05,8.550349735658726301e-08,-3.012199484535968112e-06,1.061166620682065176e-04
9.922201717546278378e+05,2.238758621925831249e+05,2.646365049847666818e-08,-9.085699682450434341e-07,3.119370803526560121e-05
9.894476135298744775e+05,2.061518885642706882e+05,2.000864727688069129e-04,3.699893443744883825e-04,6.841647666448592673e-04
9.896814938766470877e+05,2.054918000360498845e+05,1.482984083773847739e-04,-8.167511196528661746e-05,4.498243769121526608e-05
9.903908440609126119e+05,2.051442776619546639e+05,1.642675175391909237e-04,-9.043102744179112396e-05,4.978324897511723695e-05
9.910468043479801854e+05,2.048431656278831651e+05,2.790070611343024276e-05,-5.212148480724865729e-04,9.736847402598785770e-03
9.930417363761074375e+05,2.253796175367464893e+05,1.970602280065680400e-04,-1.773992101683389633e-04,1.596998038960027613e-04
9.909878300712705823e+05,2.049176336699151143e+05,5.946905077595703243e-04,1.404795967303740928e-03,4.714857989009758020e-03
9.928414531098920852e+05,2.253806111603831523e+05,9.745258035273462885e-04,-2.385246633973912692e-04,5.838122997144660548e-05
9.927726398797730217e+05,2.252670842241937353e+05,5.379578657481969136e-04,-4.246975608746421165e-04,3.352827975886418397e-04
9.929817353682395769e+05,2.251397936433636351e+05,4.388302585102381976e-04,6.994926243419041757e-05,1.114986767707793902e-05
9.909911348558017053e+05,2.047699206457516411e+05,4.721269300726537582e-03,2.341805612344669517e-03,1.161563379823529621e-03
9.911933643311975757e+05,2.050524130222587264e+05,1.769657093744118198e-02,5.218353911430537173e-03,1.538784979372950648e-03
9.910205874860865297e+05,2.062390265082037367e+05,1.500245143608932728e-04,-8.285750676645228438e-05,4.576163073614503959e-05
9.910990943597455043e+05,2.063606695427105296e+05,9.196656221562854320e-04,-7.788807337885658189e-07,7.263281382352408970e-04
9.910855651409809943e+05,2.050869310651525739e+05,9.734554771109447426e-04,7.199363383023328839e-04,8.484477736916094803e-04
9.913179452556181932e+05,2.062238267866128590e+05,1.292391025786574117e-02,-1.819707924708089189e-02,3.724497797694910350e-02
