x_ft,y_ft,Kxx,Kxy,Kyy
1.001733987333698897e+06,2.379917793973704102e+05,2.036913704089837651e+01,1.659326813607689388e+01,4.202213326459099818e+01
9.928313849147702567e+05,2.115106019982470898e+05,nan,nan,nan
9.961869050649265992e+05,2.163613871086378931e+05,nan,nan,nan
9.891167044736555545e+05,2.194607029190377798e+05,2.372431605264742061e+01,-1.364428617716924741e+01,1.856122422646913250e+01
9.831665823741193162e+05,1.986175813545019191e+05,nan,nan,nan
9.920903645882664714e+05,2.159811517838520231e+05,8.471546558616736888e+00,8.299749019673668959e-02,8.517706415997787772e+00
9.922169001724667614e+05,2.162095981634475756e+05,8.464524061600823046e+00,6.068008491812184463e-02,8.564442552019579935e+00
9.923457999558808515e+05,2.164412501729929645e+05,8.286897029927800418e+00,2.002975686298572588e-01,8.454830516455096756e+00
9.924806084523798199e+05,2.166821908810010646e+05,1.397704672183885677e+01,-2.943508058153122775e+00,1.016832001718505296e+01
1.001123336086682393e+06,2.322876971075831389e+05,9.259289202104907801e+00,2.524377955553629982e-01,9.536758882840645768e+00
1.001258772267225198e+06,2.325128328379008744e+05,7.984245960614744320e+01,-3.934704109507806891e+01,3.034568238851421995e+01
9.989423528992154170e+05,2.283348112112568051e+05,8.213863690810812912e+00,2.163861290012272787e-01,8.522158012005784045e+00
9.990445394979285775e+05,2.285235963781695755e+05,1.272808352126957843e+01,-2.257944026721147246e+00,9.888097374038204990e+00
9.804371751006395789e+05,1.997722937198177970e+05,7.025004548515694225e-01,3.599954107185628693e+00,1.846580937213200713e+01
9.955826207425834145e+05,2.228787833082518191e+05,8.439842138116866010e+00,1.496949000684572317e-01,8.567120319230564718e+00
9.957100831539934734e+05,2.231099910900715331e+05,8.368364399181116298e+00,1.091421546391012631e-01,8.591733059048975107e+00
9.893277949479267700e+05,2.217828619709069899e+05,5.587269349717187694e+00,-2.800993879124325847e+00,1.072259933967344026e+01
9.893113886868562549e+05,2.220442122421386011e+05,9.354769013979073122e+00,-4.865133490140711281e+00,1.464345866937520313e+01
9.996908939246531809e+05,2.363992402294506901e+05,3.655613335193286417e+01,-1.614320850045626443e+01,1.619193116993020709e+01
9.998100193240337539e+05,2.366455006602165813e+05,1.015078695096920391e+01,-1.890599083200255937e+00,7.729877583090266846e+00
9.879075064682621742e+05,2.007415347510004649e+05,1.728142745862135898e+00,4.275924715284713962e+00,1.061519257517548631e+01
9.905450922046893975e+05,1.998867284037572681e+05,4.023643406097588837e+01,-1.277844601061386776e+01,1.602874473265383770e+01
9.906993154711714014e+05,1.998266067470977723e+05,3.545029762443078880e+01,-7.697427318138202246e+00,2.144213875534784464e+01
1.006479250067614135e+06,2.292890800741778803e+05,2.433503021324144200e+01,1.440966332883843926e+01,1.633713683448817378e+01
1.006545570464292308e+06,2.291469252003986039e+05,1.952988483774519679e+01,1.430016064496477668e+01,1.633112754011291656e+01
1.000454641299986630e+06,2.484954578236534726e+05,nan,nan,nan
9.887919891618652036e+05,2.106073569979831518e+05,2.118933108306899982e+01,-6.990930387904822574e+00,1.245903582251703057e+01
9.886670681991759920e+05,2.103830178516557498e+05,8.543003766172457603e+00,1.783450740963035339e-02,8.554767647921051932e+00
1.000624065301486058e+06,2.449547662125488278e+05,1.442551854056843297e+01,5.549886325226410788e-01,1.870335300535678158e+01
1.000736779260044452e+06,2.452260971753333870e+05,2.127366404164417801e+01,9.304363606530534625e+00,3.264549681389343050e+01
9.982526993885402335e+05,2.192052012305436947e+05,2.377249545504242079e+01,4.089586865703437724e+01,7.058147949783584352e+01
9.994593643321663840e+05,2.431842643479241815e+05,1.887605211174880893e+01,5.101154003099735768e+00,2.573592126333936747e+01
9.896787994654736249e+05,2.116279358485456323e+05,8.326268605398627898e+00,2.153354135949668013e-01,8.381257438139874338e+00
9.898065189774773316e+05,2.118581263037066092e+05,8.559638627497562879e+00,8.627931136890644795e-03,8.560184578604919992e+00
9.914480086070802063e+05,2.279471575931862171e+05,1.061543225341072727e+01,-5.005247164368007429e-01,1.005874636478891304e+01
9.915366393830493325e+05,2.281038812919496850e+05,3.404758996659111148e+01,-1.346696188647195136e+01,1.723081814356564934e+01
9.914595041784810601e+05,2.275510516168544418e+05,1.545549661039129496e+01,2.007040881604000848e+00,1.806625087350828096e+01
9.916705753996568965e+05,2.278242339685993211e+05,1.107462568207022713e+01,-4.903775032389468547e-01,1.033873506395898012e+01
9.806850221649170853e+05,1.999754341516897839e+05,8.563540984114685894e-01,4.294631178979139818e+00,2.172915340101710413e+01
9.807436993546549929e+05,2.002758753652990854e+05,1.961759877373997440e+01,-2.418185575601854875e+00,4.605854164228286862e+01
9.967153375634998083e+05,2.393441371934242779e+05,9.278691400355489449e+00,1.506357270412155103e+01,2.559186788184548433e+01
9.976155133262940217e+05,2.405504491819768446e+05,1.133702269320084355e+02,-4.689619108595511676e+01,4.345047578397497290e+01
9.978045389351885533e+05,2.407433282977965137e+05,2.308191758998370702e+01,-1.390633126749216464e+00,1.488214681976362463e+01
9.805191827118782094e+05,1.993360126845971681e+05,6.042174614222107110e+00,7.691839383687125498e+00,3.432710730084388473e+01
9.805980443282199558e+05,1.995339809887154843e+05,6.716204609110024037e+00,1.960870114268635112e+00,2.155754951827613652e+01
9.843019729286789661e+05,1.973389752690729219e+05,1.979963742927320780e+01,-2.089171500992400965e+01,2.204864689032237024e+01
9.907297782634714385e+05,2.288939988318638352e+05,8.130616886327766579e+00,1.726382674032125308e+01,3.967074505983961075e+01
9.833985486506760353e+05,1.983769582499939133e+05,1.847599182510244020e+01,-2.484714012722862364e+01,3.341534621252529291e+01
9.917272010629607830e+05,2.158991408238480799e+05,2.350767036005560939e+01,-7.625025370304953753e+00,1.408667880393437244e+01
9.918377428544615395e+05,2.161209277534554712e+05,2.036540148228882785e+01,-6.607156182138192335e+00,1.227989554843147602e+01
9.877063930280805798e+05,2.009441111111132195e+05,5.527448148753226320e+01,-1.895627210201124058e+01,2.105222384355870346e+01
9.968654864984651795e+05,2.379998715990763740e+05,2.137202896843986366e+01,-7.768801501690400180e+00,1.041483830734624760e+01
9.969514924086658284e+05,2.381659163063624583e+05,1.247798812423339143e+01,-3.339411559668892249e+00,8.488014155464377097e+00
9.971382055638285819e+05,2.387258068834303704e+05,2.834577216640838060e+01,-5.522109861714789680e+00,2.133387419075236835e+01
9.948901433711837744e+05,2.210294561350371223e+05,3.616071356255840641e+01,-1.528865359253085465e+01,1.695501903640997909e+01
9.950483050614283420e+05,2.213203051538276195e+05,1.487851568820816439e+01,-3.435390959186252591e+00,1.059150149208810987e+01
9.857240282842435408e+05,2.034790874579975498e+05,1.201943438622525306e+01,-4.864126315943281820e-01,1.324914077085612618e+01
9.859041756134449970e+05,2.033988326813870517e+05,1.574861020382879673e+01,-3.852107804307075334e+00,1.209094050028615897e+01
9.836897469635712914e+05,2.161384165520936367e+05,3.008806582136861252e+00,5.208615091906757755e+00,9.029515751792384748e+00
9.836446556574074784e+05,2.160796368802552461e+05,6.128570936220625498e+01,-2.562657286342759022e+01,2.811073696390728216e+01
9.850549835847789655e+05,2.180884904063644062e+05,9.536535514564624449e+00,1.917906651953535269e+00,1.187617408956542064e+01
9.849266857039132155e+05,2.178738659570957825e+05,1.013002373129065603e+01,2.317736086120433914e+00,1.283285328079289300e+01
1.002542685613664100e+06,2.359181934800722811e+05,1.255129003109455681e+02,-9.180045719150532690e+00,6.715787811842448551e-01
1.000597826552923070e+06,2.486057600593735406e+05,nan,nan,nan
9.924992739576839376e+05,2.316001700419837725e+05,6.128411392407986824e+01,1.112861929881614458e+02,2.020905714523387360e+02
9.927817611502096988e+05,2.320889929857398674e+05,4.128056634352980581e+01,5.950900839963764355e+01,1.247752254143417758e+02
9.985224570837042993e+05,2.325652402161409263e+05,1.143437112940011602e+01,-3.525943295808727118e+00,7.081526942481543685e+00
9.986230307747933548e+05,2.327554334769271954e+05,7.512659474978995888e+00,-1.402493246377954694e+00,5.686502290837799123e+00
9.983530627587022027e+05,2.322608004508386948e+05,1.037567827690962297e+01,-2.988737912170772670e+00,6.706140154196721603e+00
9.852498608224733034e+05,2.143848392848771182e+05,3.318969470125519905e+01,-1.741320169080811198e+01,9.135988275336925923e+00
9.851570680380134145e+05,2.141320115494210040e+05,1.057858888309069556e+01,-5.998854748447819851e+00,3.401801725997360304e+00
9.852310741238195915e+05,2.142687281649376091e+05,1.088643195429125932e+01,3.275984053980617539e+00,9.979900195570875487e-01
9.839099609101857059e+05,1.978194339280058339e+05,6.252653291424238802e+01,-6.637999574878050169e+01,7.047094777304884872e+01
9.877693143597607268e+05,2.088171874776113546e+05,2.464515617572582329e+01,-9.608160847976110475e+00,1.253274883955381647e+01
9.879096202983363764e+05,2.090108182118622644e+05,1.423306036691534615e+01,-3.147740505842913095e+00,1.040360693363368938e+01
9.872967785168281989e+05,2.079024851013410953e+05,9.110310392355412290e+00,-1.131534255084818974e-01,9.371324374855245054e+00
9.873958036550650140e+05,2.081260549102924124e+05,2.234046517887294314e+01,-7.969729233035787175e+00,1.233971593782757736e+01
9.876880077685421566e+05,2.082434289482663735e+05,2.067515693366689078e+01,6.500025389206815163e+00,2.709223531892460812e+01
9.877978448771976400e+05,2.084342736594052403e+05,1.603179447145501513e+01,8.651899551502395980e+00,2.577449782570090520e+01
9.877649788007400930e+05,2.023584832892780250e+05,1.566036602849880310e+01,1.864471587099180638e+01,5.691875696941058749e+01
9.879907830959899584e+05,2.023112089980932360e+05,2.096447169242766861e+01,1.151852221875130233e+01,4.462470076765376348e+01
9.988707944832929643e+05,2.286197724709425238e+05,2.229173820145163276e+01,7.530897474135164416e+00,3.144437775774567356e+01
9.989311191850071773e+05,2.289228835588394140e+05,2.173146913344925935e+01,-7.184744884797661157e+00,1.274280216093708873e+01
9.956375249606400030e+05,2.156986614817473455e+05,1.754649427885603927e+02,-8.268392807966030489e+01,7.511055293496504248e+01
9.958958106133631663e+05,2.369257900883889815e+05,1.437482551809270070e+01,-2.922526423358847047e+00,1.078627380623154330e+01
9.958348820463641314e+05,2.368027193170848477e+05,1.474136240851364654e+01,-2.678683714810463634e+00,1.127107120499569959e+01
1.001254081951554865e+06,2.367488101349460194e+05,1.550040430772726197e+01,-3.530511572900817185e+00,1.079796802378120724e+01
1.001195708603192586e+06,2.370549887656527280e+05,1.250245605000750793e+01,4.383186106291291573e+00,1.796206519877263830e+01
1.001371437124478281e+06,2.373256208075695613e+05,1.936430685071174551e+01,1.053666793045559658e+01,3.117218870433574551e+01
9.951613375722877681e+05,2.158009002204457356e+05,5.982487713624840886e+00,-3.440686838947591752e+00,1.979093532455469706e+00
9.952244860773179680e+05,2.159412430295116792e+05,4.214375723695382021e+02,-2.462440177513356332e+02,1.439190403727318426e+02
1.000267734700142290e+06,2.487365426560512860e+05,2.499328053389741555e+01,-6.201737499447249391e+00,1.543336913064648375e+00
1.000407196771367104e+06,2.487157764529972628e+05,5.899405077156210808e+01,-1.706029300464173559e+01,4.985385942587113206e+00
9.873612146188620245e+05,2.012714489943482331e+05,9.724102553335459476e+00,1.368207277405610323e-01,1.045271465507048525e+01
9.871203120926946867e+05,2.012674712400449789e+05,3.715653701165149414e+01,-9.912539629768334137e+00,1.584271112440012708e+01
9.877681813172587426e+05,2.011136112777632370e+05,1.161758275935741835e+01,-4.602110208496889426e-02,1.203407205990901119e+01
9.875717819261921104e+05,2.011911661772794905e+05,1.012302912261784549e+01,3.160521232765382216e+00,1.731773501410236449e+01
9.811949097494655289e+05,2.031164653430820617e+05,1.045637076699127732e+01,2.842023692395893253e+00,2.745198811080054568e+01
9.812459745224203216e+05,2.034730273720801342e+05,1.515749342804652144e+01,2.534058121775602412e+00,2.906488708846815427e+01
9.863969241000526818e+05,2.014025339305757952e+05,1.431271893894499314e+01,4.510799885347870131e+00,2.441281028054819657e+01
9.812528778546751710e+05,2.048720052939623711e+05,1.356895558175486194e+01,5.909784620974422253e+00,9.544600639688427179e+01
9.869400231114176568e+05,2.011819181193320255e+05,1.383393708342976680e+01,4.086600647238520345e+00,2.274320063462463537e+01
9.870670831402470358e+05,2.011313335445724661e+05,1.376185132026027347e+01,3.455920576141974454e+00,2.140435170212013460e+01
9.926895532010797178e+05,2.296764293051224086e+05,1.001585897150167170e+01,7.501627354492096389e-01,1.037802807500683855e+01
9.928184777735503158e+05,2.298930420688972517e+05,8.943603361947531027e+00,6.375562566532165798e-01,9.554578144226368863e+00
9.911883547986204503e+05,2.143961466912611504e+05,1.088968434092032922e+01,1.008053213435000789e-01,1.104151909772791385e+01
9.912766530991981272e+05,2.146467615839734790e+05,1.062367379199799799e+01,3.985218298411112414e+00,1.571132868582973252e+01
1.000216629652745323e+06,2.488743037006190862e+05,9.214415175288011994e+01,-1.390619587078556840e+01,4.086624632736882035e+01
1.000248442675179918e+06,2.306943745024289819e+05,1.215049099428685153e+01,1.414343137721023824e+00,1.375741311280362211e+01
1.000361430267114076e+06,2.308939050205594103e+05,9.417935503975186862e+00,1.941183850528051424e+00,1.179409859411912542e+01
9.928485967485426227e+05,2.325433209055303596e+05,2.692902127124175315e+00,5.924160507606187842e+00,1.319830334527846460e+01
9.920578868191012880e+05,2.312711489050291420e+05,2.139890522528484773e+00,3.093865786453701361e+00,5.752271063039931853e+00
9.821126703671087744e+05,2.126547301918491430e+05,1.062879395141274763e+01,-4.417998848295058067e+00,2.127482585629900669e+01
9.821236687599963043e+05,2.122875631655284960e+05,2.034837857432576502e+00,-6.924385464802106149e+00,2.446250608243067504e+01
9.822183628678397508e+05,2.130420571504725667e+05,5.404811882185611260e+00,6.648150867149246190e-01,1.348955105776662045e+01
9.984169004873164231e+05,2.273899737338281120e+05,9.577584374861002559e+00,1.946711671314681480e+00,1.182130934269913070e+01
9.985218484640838578e+05,2.275732356935839052e+05,2.377113305459659998e+01,-4.496296597515904381e+00,1.787244270455753892e+01
9.921654869845681824e+05,2.287235678330663941e+05,1.532139720716319431e+01,-2.650404261346214874e+00,1.199158726406993480e+01
9.922593495317454217e+05,2.289990821746659349e+05,1.091439825291998389e+01,5.187106315703819526e+00,1.742619710024268542e+01
9.919177568349733483e+05,2.282687189036412165e+05,9.827934279407678275e+00,5.805613910394745447e-02,1.003845532341986768e+01
9.920394786715874216e+05,2.284890693870591349e+05,8.612793608777860044e+00,7.058109444843377878e-01,9.498018074727276883e+00
9.919599723887918517e+05,2.288601401237412938e+05,1.547705750432117711e+01,-2.728791097706380064e+00,1.210870530110747012e+01
9.920850333822973771e+05,2.290896230234755203e+05,8.834306618234764485e+00,7.296404401262778228e-01,9.729147974957454537e+00
9.917421852451460436e+05,2.279871143130786950e+05,2.416611420162329438e+01,-6.625223201569756526e+00,1.568506334930853185e+01
1.003461997758422862e+06,2.312147340606519429e+05,2.402931188317436551e+01,1.162612691205030385e-01,1.020538033705651992e+00
9.979075885311770253e+05,2.313569032176682667e+05,1.986382303190487875e+01,-7.517432580147386467e+00,1.080602283537375996e+01
9.980193628705502488e+05,2.315392872981075780e+05,1.947220883101692124e+01,-6.558303696705021224e+00,1.118742331984747373e+01
9.820127509127937956e+05,2.103001856842851848e+05,6.977697981890933043e+00,-7.009385662173259757e-01,2.664632723745563325e+01
9.820380394568999764e+05,2.105639657099572942e+05,8.308822194922377946e+00,-1.044824257495753139e+00,2.631401226055784903e+01
9.909729912144184345e+05,2.269794378497451835e+05,1.092389436247501067e+01,4.175597722304750903e+00,1.608985714625499952e+01
9.911220401627598330e+05,2.271965285129778204e+05,1.393021355265192085e+01,1.014485064293893934e+01,2.708225435925779934e+01
9.820897583208981669e+05,2.108184720441602112e+05,1.944306925627592264e+01,-7.533207036088157338e+00,2.635830382363811708e+01
9.821524593210228486e+05,2.110830767846537346e+05,6.204237324668150144e+00,-1.028575217107750239e+00,1.852866315056242286e+01
9.913409996923360741e+05,2.273774062875361997e+05,1.317749497507154111e+01,8.684666762215206504e+00,2.418584556463151358e+01
9.832346130452097859e+05,1.984157271019883920e+05,3.772686268170632928e+01,-2.189305191667420658e+01,1.270462711531395072e+01
9.976871577361809323e+05,2.326739038813747466e+05,9.055391996872195648e+00,1.066034189937569820e+00,1.053546194356156107e+01
9.977968405064366525e+05,2.329132557278015302e+05,2.096618622608243143e+01,-6.520516896465775147e+00,1.307267092664054609e+01
1.006013370167321526e+06,2.291142602256277460e+05,4.838941779176678182e+01,7.193463021181290173e+01,1.069878920680143324e+02
1.005930131925560185e+06,2.290466782786704134e+05,nan,nan,nan
9.980417143904381664e+05,2.412608677025620127e+05,1.488581585228581794e+01,9.736552639658288655e+00,3.375093145578018294e+01
9.839396054479471641e+05,2.044969800927552569e+05,8.708348646393231363e+00,-1.332467192557213187e-01,8.870174135147863126e+00
9.837605247387120035e+05,2.046125952511750802e+05,1.005433980906683722e+01,1.686169663956711640e+00,1.160741566445672035e+01
9.851728803466806421e+05,2.036217760918128479e+05,2.299859059100994330e+01,-5.238764157623208462e+00,1.024579466384407667e+01
9.849496481794586871e+05,2.037545383478443837e+05,1.911224032889854740e+01,-6.216000644797008867e+00,1.223790484042686799e+01
9.982396236654543318e+05,2.434404087912067480e+05,nan,nan,nan
9.983466551913818112e+05,2.439167042325839866e+05,2.198553210044721151e+00,2.284571697636695653e+00,2.373955662204076500e+00
9.992809506918637780e+05,2.290832727196187188e+05,1.229109702960157513e+01,2.925505847263587533e+00,1.583356177967148959e+01
9.994338291020439938e+05,2.292685323463680397e+05,1.760663607271033371e+01,-3.758550147279160480e+00,1.279884953849796148e+01
9.988089444737768499e+05,2.280995188159005484e+05,2.592713933906624746e+01,-9.461687261600292942e+00,1.413816762988726339e+01
9.820880980610396946e+05,2.120660370671443816e+05,1.486132400219074867e+01,4.778298790547668595e+00,1.547557399828937363e+00
9.821463048173127463e+05,2.120827944631063147e+05,5.135025354065372305e+00,-1.078195807329502287e+01,3.912224077994289217e+01
1.003392596122825751e+06,2.312259382824830245e+05,1.588242896566766760e+01,2.894431573671482294e+00,1.056775957702134505e+00
1.006253562380580115e+06,2.293875313908843673e+05,nan,nan,nan
9.913004937765927752e+05,2.305646366910689103e+05,3.792586444725795314e+00,1.089541485746564042e+01,3.131165292664453759e+01
9.924252465355392778e+05,2.292123820177590824e+05,1.046671637496562113e+01,7.344414245789017137e-01,1.151680010324545123e+01
9.904498701184951933e+05,2.257368773352888529e+05,1.636113185333392650e+01,-3.599686294826397681e+00,1.170615186995581780e+01
9.905799042129566660e+05,2.259482236448295298e+05,8.905089559910708275e+00,3.030736345385458552e-01,8.455869433811500357e+00
9.968733690845513484e+05,2.252075660403132206e+05,8.469169903463299676e+00,7.652740825687999460e-02,8.618401239493149291e+00
9.969992880667319987e+05,2.254374275963287510e+05,1.439072091779366147e+01,-3.181558843902096978e+00,1.031336506317246915e+01
9.843313105099381646e+05,1.974299466860695684e+05,9.413391547743964338e+01,-8.659267029165880558e+01,1.296445674938991601e+02
9.895684779666777467e+05,2.240653430996870447e+05,7.152107211811120635e+00,9.940338121864625842e-01,1.876026711944513892e+01
9.896895224610290024e+05,2.243066874480578990e+05,7.484316170364720300e+00,-8.745540439257072363e-01,1.068751440498164840e+01
1.000594626900221920e+06,2.362220497189156304e+05,1.002309561350349831e+01,-2.347430365858903800e-01,9.654649191981453882e+00
1.000733752441607416e+06,2.364249604881776904e+05,2.047194986327429689e+01,-7.278745620580790110e+00,1.136590375230402294e+01
9.916953815520446515e+05,2.152680774600364966e+05,1.064797607272130975e+01,-1.177738190126442985e+00,9.225827503086925674e+00
9.918590042886740994e+05,2.155649035842675657e+05,1.188063702060279958e+01,-1.833231648498213406e+00,9.609273857806707397e+00
9.927318944913684390e+05,2.171512060315679701e+05,1.704804965324974830e+01,-1.604976524646617886e+00,1.529017381025678723e+01
9.927862697015192825e+05,2.174327554990523204e+05,1.830215783289513354e+01,1.793905760633445823e+01,4.124577933247000772e+01
9.948940893462416716e+05,2.344809868423203006e+05,1.622430201927315636e+02,-8.287546054792181849e+01,5.777311892935119886e+01
9.949401043326199288e+05,2.347897949673902476e+05,1.540649217666184079e+01,1.284518664245342556e+01,3.090378320723811356e+01
9.998189075057958253e+05,2.435723226462125313e+05,1.091419946359891391e+01,4.527733038598286797e+00,1.680082600779945778e+01
1.000035874473388540e+06,2.437756522729528369e+05,2.314222426080308281e+01,-8.288748527567271651e+00,1.272405445979255489e+01
1.000310653379063238e+06,2.441855784117450239e+05,8.648134710990737162e+00,-1.487745602892428964e+00,6.677336005250176676e+00
1.000408329486157745e+06,2.444296158036478737e+05,8.440800037951047941e+00,-7.125393721499352351e-01,7.445320576021807746e+00
9.855797268938733032e+05,2.035463004878372885e+05,1.407823718745646246e+01,3.174253689433439884e+00,1.221800648705352899e+01
9.896780770023994846e+05,2.067343969567111635e+05,nan,nan,nan
9.897393156117175240e+05,2.067041796407967631e+05,4.781108151097278380e+00,8.573085134525749496e+00,1.537284323158047528e+01
9.895365471728842240e+05,2.068143070671636378e+05,1.803629712512737182e+00,3.203692449614560012e+00,5.693389202766171664e+00
1.000535605634582113e+06,2.486419757497830433e+05,nan,nan,nan
1.000619787823579507e+06,2.486222188977556361e+05,nan,nan,nan
9.912461318564938847e+05,2.112359468658679398e+05,4.513018583144259566e+01,-1.882628338380972366e+01,1.906701905069896341e+01
9.855031317813347559e+05,2.001637098036220414e+05,6.664305593193353694e+00,-7.079196965115329476e+00,1.449176698900226690e+01
9.854104111165896757e+05,2.003984301582670887e+05,5.727957383003284164e+00,9.612650617564993283e+00,2.774447680412583139e+01
9.992515396286620526e+05,2.293690389081296453e+05,1.593108900030754604e+01,1.070362367524350766e+00,1.743861581598000043e+01
9.993800586513149319e+05,2.295556069624347438e+05,1.856083948475587420e+01,5.911377652067824506e+00,2.641699470389314897e+01
1.001494463694949169e+06,2.335567643229325768e+05,1.082407694193156544e+01,-1.173279881633679578e+00,9.244234361800028665e+00
1.001653555301026558e+06,2.338401172630660294e+05,1.052855902105751795e+01,-1.074558591922738282e+00,9.282943132256136209e+00
9.984844571631597355e+05,2.415939849477765965e+05,8.794021618633539816e+00,2.592921870794697159e-01,9.009288769596702551e+00
9.983771022021934623e+05,2.413633670667105471e+05,1.015463908847911867e+01,5.075155079975388617e-01,1.074428066214647615e+01
9.972895138353375951e+05,2.389443414962842944e+05,9.656016322079093328e+00,1.745588192327952815e+00,1.184480328227551560e+01
9.966289600417878246e+05,2.383461842656991212e+05,1.268541262669692848e+01,-3.284615363512177755e+00,8.303492429985368517e+00
9.965765088377582142e+05,2.381669847627451236e+05,2.529701481534361918e+01,-9.118295416539373477e+00,1.410834725129600287e+01
9.884088559751199791e+05,2.093481399482304114e+05,8.587960442668638450e+00,3.216803745043089746e-02,8.592408117025632563e+00
9.885327945898943581e+05,2.095727207248192281e+05,8.681010265729177888e+00,5.268433039512299132e-02,8.597648880449083819e+00
9.903892710240465822e+05,2.015314669618588523e+05,1.835140167196795602e+01,-9.514865727740424717e+00,4.935799748777465190e+00
9.907042909902828978e+05,2.013890744720740186e+05,1.485787918617894832e+01,-4.167412683996470690e+00,1.169115441309356962e+00
9.999182265889829723e+05,2.362726747324661410e+05,1.527541126309729336e+01,-1.091608780657389532e+00,1.370511376321796249e+01
9.997870437888430897e+05,2.360337091616077232e+05,2.089451142740368539e+01,-4.449352028843059692e+00,1.553131702844714113e+01
9.867632871462827316e+05,2.028664173102054338e+05,3.291408555490014010e+01,-2.783112067231585218e+00,2.857949252749569524e+01
9.869207694931080332e+05,2.027165932775285910e+05,1.456699569819840079e+01,1.033416721999986088e+01,3.698027417142867534e+01
9.862484109434427228e+05,2.029581508893696882e+05,5.936580837641588282e+00,-2.345507869493726361e+00,9.318997467961368519e-01
9.984936437785020098e+05,2.334228575525229971e+05,1.409571689246224757e+01,-4.940530605551669119e+00,7.800184226295799661e+00
9.985703993025287054e+05,2.336696921223360987e+05,1.834571133428950773e+01,-6.297842188987903711e+00,1.032970507007808258e+01
9.810913739504172700e+05,2.024214700780830171e+05,9.294617503035619066e+00,2.459624159098298790e+00,2.636300256001089437e+01
9.811283441257361555e+05,2.026636387911349593e+05,9.630592762938910312e+00,2.982665093248946686e+00,2.692614433863870360e+01
9.855041212671777466e+05,2.033676415260125941e+05,2.595004699788907843e+01,1.501236767656227578e+01,3.505252099568760116e+01
9.856428645239225589e+05,2.032936071978686668e+05,1.226000141542711397e+01,-7.326704202870311100e-01,1.308969878576365531e+01
9.995247243807455525e+05,2.355268270143490226e+05,4.125365482551287499e+01,-1.430827763964543209e+01,2.253629312298831167e+01
9.979597677544648759e+05,2.334256212310295668e+05,2.662269096841122007e+01,-1.192551834221850626e+01,1.148303419849872498e+01
9.980881356871826574e+05,2.336493831612792856e+05,7.864891520503653588e+00,-1.517570208408810517e+00,5.860190212331209736e+00
9.809788320209863596e+05,2.016808051657989854e+05,8.523110399925307945e+00,1.070229602431389759e+00,1.314319758207458300e+01
9.810196336398659041e+05,2.019317844752999081e+05,3.023706481003280988e-01,1.974204819189163018e+00,1.289177667975772401e+01
9.949690416478757979e+05,2.171984852531892830e+05,4.314938017862657738e+00,-2.401454756444513006e+00,1.336529200860955058e+00
1.000057205968997092e+06,2.489184520654238295e+05,7.470126187440077103e+01,-1.271953181167789459e+01,6.299291903228220235e+01
1.000004740905178012e+06,2.489368110864657792e+05,5.259476233196634354e+01,-1.060962985041833839e+01,2.193145238465717295e+00
9.931212311671464704e+05,2.184357919435177755e+05,8.517898922364075531e+00,4.849833329043855279e-02,8.599669755250713976e+00
9.884473657203280600e+05,2.020942535446746042e+05,8.928315826229429319e+00,-1.341052468087360894e-01,8.717576507547573073e+00
9.882485847536877263e+05,2.021760654330967227e+05,9.601603202654267477e+00,1.092010551362291526e+00,1.212419085901547255e+01
9.810582790522390278e+05,2.021761527540373500e+05,1.547059364194377196e+01,6.870528761734329137e-01,1.937560213259670761e+01
9.886827032771386439e+05,2.020020869951846253e+05,9.079253548910804383e+00,3.859162581354732419e-02,8.676896876361151811e+00
1.002277393891800311e+06,2.357304989693606913e+05,2.589467127892663001e+01,3.396982385784973246e+01,7.041793262818407584e+01
1.002390695058241254e+06,2.358532071293164918e+05,7.316025183747585459e+01,6.288352384936413131e+01,1.427553032808389730e+02
1.002297273910840275e+06,2.345591001487024769e+05,1.659037020325073275e+00,1.192202522505144557e+01,1.940200550072175929e+02
9.932448323901103577e+05,2.320590123742652941e+05,2.132583846666858562e+01,-4.629420645577767779e+00,1.619222255064483917e+01
9.932038309520370094e+05,2.318730890850845899e+05,1.670831225284261734e+01,7.251332907531539362e+00,2.766846096569727464e+01
9.820820080819965806e+05,2.119223124853764311e+05,2.030625677747231350e+00,1.787072542266791331e+01,3.785588144763170817e+02
9.833472864461945137e+05,1.983527681764515874e+05,8.718448744982153187e+01,-9.230940563264655907e+01,9.773869932322713794e+01
1.003331464369837195e+06,2.312877577749010234e+05,3.291897337377099575e+01,9.896398664158034819e+00,3.915575891115854912e+00
1.000275580392487114e+06,2.373067579584050982e+05,2.079688634779465772e+01,-3.879145277649542756e+00,1.616238373162619624e+01
9.853507227204830851e+05,2.034359273158888391e+05,2.054417881343359653e+01,-4.182583384674988802e-01,9.168690384263296522e+00
9.981149135935252998e+05,2.312347274931075226e+05,1.348858569063750501e+01,5.023797752760533974e+00,1.996152746115584620e+01
9.983011757752241101e+05,2.314257175959722663e+05,2.802758647985687901e+01,-1.020262990621583299e+01,1.526271429572387817e+01
9.856511036130676512e+05,2.153507033464277047e+05,2.843500032568143254e+01,-1.541971086063054486e+01,8.367011911115650236e+00
9.821648504552193917e+05,2.136776483355489036e+05,9.332469123507724618e+00,3.263678516327658485e+01,1.143044179981868638e+02
9.820261439195524435e+05,2.131762109178237151e+05,2.711737005409228729e+01,9.931368395925409231e+01,4.212201172791622525e+02
